success,error,filepath,filename,content,method,pattern_matched,start_position,stop_position,length,char_count,word_count
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1310.4634v3_full.txt,1310.4634v3_full.txt,"In conclusion, we have successfully synthesized BiS2-based CeO0.5F0.5BiS2 superconductor. MT-curve showed ferromagnetic signal at below 4K. CeOBiS2 sample showed bad metal behavior and Tc = 2.5K has been observed in CeO0.5F0.5BiS2 sample. R(T)H of CeO0.5F0.5BiS2 exhibited an upper critical field of above 1.2Tesla. We have observed coexistence of ferromagnetic and superconductivity for the CeO0.5F0.5BiS2 compound. Our results are in confirmation with only report of superconductivity in polycrystalline CeO0.5F0.5BiS2 [8]. Very recently, after submission of this work, an article has appeared on cond-mat arxiv related to single crystal growth of superconducting CeO1-xFxBiS2 with magnetic anomalies in low temperature regime [23].",section_header,Conclusion:,8527.0,9286.0,734.0,734.0,99.0
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1310.8131v2_full.txt,1310.8131v2_full.txt,"In conclusion we report on a synthesis, crystal structure and SC properties of a new Se-containing layered superconductor: LaO0.5F0.5BiSe2, obtained by replacement of sulphur for selenium in recently reported BiS2 - type superconductors. By this substitution the volume of the crystal unit cell increases and the c-parameter expands from 13.3157 Å to 14.01567Å. The new superconductor exhibits bulk superconductivity with Tc = 2.6K. DC magnetization measurements revealed a superconducting shielding fraction of approximately 80 %, which is at least twice higher in comparison to that found in corresponding sulphide LaO0.5F0.5BiS2. Moreover, bulk superconductivity in LaO0.5F0.5 BiSe2 was confirmed by µSR experiments. No superconducting transition was observed in analogous phases: LaO0.5F0.5SbS2 with antimony substituted for bismuth and LaO0.5F0.5BiTe2 with tellurium for Se.",section_header,4. Summary,15887.0,16780.0,879.0,879.0,121.0
False,No conclusion section found,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1311.0161v2_full.txt,1311.0161v2_full.txt,,,,,,,,
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1311.4267v1_full.txt,1311.4267v1_full.txt,"We found that the coexistence of bulk superconductivity and ferromagnetism can be realized in the BiS2-based superconductor CeO1-xFxBiS2 prepared by high-pressure annealing. In the as-grown samples, weak superconductivity phase and two kinds of ferromagnetic orderings with transition temperatures of 4.5 K and 7.5 K are induced through the continuous substitution of F. This result indicates that carriers generated by the F substitution contribute to both the superconducting and blocking layers. Furthermore, we found that Tc can be increased from 3 K to 8 K by high-pressure annealing at x = 0.7 and 0.9. These samples show strong diamagnetism while keeping the ferromagnetic ordering. Therefore, bulk superconductivity and ferromagnetism intrinsically coexist in CeO1-xFxBiS2 prepared with high-pressure annealing. The enhancement of Tc is achieved around x = 0.7, where the higher temperature ferromagnetic phase (7.5 K) becomes dominant. This fact implies that the appearance of the higher Tc is linked to the evolution of ferromagnetism with the higher magnetic transition temperature of 7.5 K. The CeO1-xFxBiS2 system is a potential system for discussing the correlation between superconductivity and ferromagnetism, and for further applications in superconductivity.",section_header,Conclusion,12170.0,13471.0,1276.0,1276.0,183.0
False,No conclusion section found,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1311.4270v1_full.txt,1311.4270v1_full.txt,,,,,,,,
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1311.4272v1_full.txt,1311.4272v1_full.txt,"In this study, we have systematically synthesized the Ce1-xNdxO0.5F0.5BiS2 polycrystalline samples, and investigated the crystal structure and superconducting properties. On the basis of systematic investigation on the lattice contraction and the susceptibility, we found that chemical pressure effect induced lattice shrinkage along the a axis. Bulk superconductivity was observed for x ≥ 0.4, and the transition temperature was enhanced with increasing Nd concentration. In this system, the chemical pressure along the a axis upon Nd substitution seemed to be linked with the inducement of bulk superconductivity. However, the chemical pressure effect on Tc in CeO0.5F0.5BiS2 does not completely correspond to the external pressure effect. To clarify the detailed correlation between superconductivity and crystal structure, studies using single crystals are required.",section_header,4. Conclusion,6088.0,6967.0,870.0,870.0,120.0
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1312.3707v2_full.txt,1312.3707v2_full.txt,"In conclusion, the synthesized BiS2-based superconductor PrO1-xFxBiS2 (x=0.1-0.9) is crystallized in a tetragonal P4/nmm space group. Reitveld refinement results indicated successful substitution of F at O site. Both electrical resistivity and DC magnetic susceptibility measurements showed bulk superconductivity below 4K. The upper critical field [Hc2(0)] for the optimized PrO0.3F0.7BiS2 sample is estimated over 4 Tesla from ρ(T, H) measurements. The flux flow activation energy is estimated to be 54.63 meV in 0.05 Tesla field for PrO0.3F0.7BiS2 sample. Hall measurement and thermal transport results indicate dominance of electron charge carriers along with strong electron correlation in this compound. Though the Tc of F doped ReOBiS2 is relatively low (2-10K), yet their layered structure, the character ground state, doping pattern, broadening of superconducting transition under magnetic field along with higher S and low κ could put them close to high Tc cuprates and Fe pinctide superconductors.",section_header,Conclusion:,17223.0,18244.0,1008.0,1008.0,144.0
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1312.4694v1_full.txt,1312.4694v1_full.txt,"We have synthesized the polycrystalline samples of new layered bismuth-sulfide LaO1-xFxBiS2. To investigate the thermoelectric properties, the electrical resistivity and Seebeck coefficient at high temperature up to 480 ºC were measured. LaOBiS2 showed a metallic behavior of electrical resistivity above 270 K while it showed a semiconducting behavior below 270 K. It was found that the value of the electrical resistivity decreased with F substitution. The Seebeck coefficient decreased with increasing F concentration. The highest power factor of 1.9 µW/cmK2 at 480 ºC was obtained for LaOBiS2. Although the obtained power factor was lower than those of the thermoelectric materials on practical use, we will be able to improve the thermoelectric properties by manipulating the blocking layer in the BiS2-based layered family.",section_header,4. Conclusion,7083.0,7923.0,829.0,829.0,122.0
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1401.4811v2_full.txt,1401.4811v2_full.txt,"In conclusion, we have successfully synthesized BiS2-based superconductor NdO1-xFxBiS2 (x=0.1-0.9) by solid state vacuum encapsulation technique. Reitveld refinement of XRD pattern show that all the samples are crystallized in a tetragonal P4/nmm space group and the lattice parameters decrease with the F-doping. The bulk superconductivity with maximum Tc of 5.25K and nearly 100% shielding volume fraction at 2K is seen for nominal x=0.7. Electrical resistivity measurements showed that under applied magnetic field both Tc onset and Tc (ρ =0) decrease to lower temperatures and an upper critical field Hc2(0) of above 3Tesla is estimated for NdO0.3F0.7BiS2 sample. The activation energy in the magnetic field range 0.02 to 2Tesla has been estimated from 62.66meV to 0.12meV. Hall measurement results indicated dominance of electron charge carriers in this compound.",section_header,Conclusion:,14664.0,15542.0,868.0,868.0,127.0
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1401.7506v2_full.txt,1401.7506v2_full.txt,"In summary, we investigated the crystal structure and superconducting properties of As-grown and high-pressure-annealed PrO0.5F0.5BiS2. We found that high-pressure annealing generates uniaxial lattice contraction along the c axis. Both As-grown and high-pressure-annealed PrO0.5F0.5BiS2 show bulk superconductivity. The Tc of PrO0.5F0.5BiS2 is clearly increased from Tc zero = 3.6 K to Tc zero = 5.5 K by high-pressure annealing. Unexpectedly, the semiconducting characteristics are relatively enhanced by high-pressure annealing. Namely, we assume that the increase in Tc cannot be explained by an increase in the number electron carriers. Having considered these facts, we conclude that the increase in Tc correlates with the uniaxial lattice contraction along the c axis in PrO0.5F0.5BiS2.",inline_phrase,"In summary,",8041.0,8844.0,792.0,792.0,110.0
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1402.1833v1_full.txt,1402.1833v1_full.txt,"In summary, our ARPES results show two small electronlike FSs around X (π, 0) instead of large hole-like FSs centered at Γ (0, 0) and M (π, π) proposed in recent theoretical models. The anomalous temperature dependence of the low-energy spectrum indicates that the superconducting pairing develops in a highly interacting electronic state. Our results provide detailed information on the low-energy electronic structures and valuable insights for further experimental and theoretical studies of the pairing mechanism in the BiS2based superconductors. We acknowledge X. Dai and Z. Fang for valuable discussions. This work was supported by grants from CAS (2010Y1JB6), MOST (2010CB923000, 2011CBA001000, 2011CB921701, 2013CB921700, 2011CBA00108, and 2012CB821403), NSFC (11004232, 11050110422, 11274362, 11234014, 11120101003, 11074291, 11274359, and 11104339), and DOE (DE-FG02-99ER45747 and DE-SC0002554). ∗tqian@iphy. ac. cn † dingh@iphy. ac. cn [1] Y. Mizuguchi, H. Fujihisa, Y. Gotoh, K. Suzuki, H. Usui, K. Kuroki, S. Demura, Y. Takano, H. Izawa, and O. Miura, Phys. Rev. B 86, 220510(R) (2012). [2] S. K. Singh, A. Kumar, B. Gahtori, Shruti, G. Sharma, S. Patnaik, and V. P. S. Awana, J. Am. Chem. Soc. 134, 16504 (2012). [3] Y. Mizuguchi, S. Demura, K. Deguchi, Y. Takano, H. Fujihisa, Y. Gotoh, H. Izawa, and O. Miura, J. Phys. Soc. Jpn. 81, 114725 (2012). [4] S. Demura, Y. Mizuguchi, K. Deguchi, H. Okazaki, H. Hara, T. Watanabe, S. J. Denholme, M. Fujioka, T. Ozaki, H. Fujihisa, Y. Gotoh, O. Miura, T. Yamaguchi, H. Takeya, and Y. Takano, J. Phys. Soc. Jpn. 82, 033708 (2013). [5] J. Xing, S. Li, X. Ding, H. Yang, and H. H. Wen, Phys. Rev. B 86, 214518 (2012). [6] X. Lin, X. X. Ni, B. Chen, X. F. Xu, X. X. Yang, J. H. Dai, Y. K. Li, X. J. Yang, Y. K. Luo, Q. Tao, G. H. Cao, and Z. A. Xu, Phys. Rev. B 87, 020504(R) (2013). [7] D. Yazici, K. Huang, B. D. White, I. Jeon, V. W. Burnett, A. J. Friedman, I. K. Lum, M. Nallaiyan, S. Spagna, and M. B. Maple, Phys. Rev. B 87, 174512 (2013). [8] K. Deguchi, Y. Mizuguchi, S. Demura, H. Hara, T. Watanabe, S. J. Denholme, M. Fujioka, H. Okazaki, T. Ozaki, H. Takeya, T. Yamaguchi, O. Miura, and Y. Takano, Europhys. Lett. 101, 17004 (2013). [9] S. Demura, K. Deguchi, Y. Mizuguchi, K. Sato, R. Honjyo, A. Yamashita, T. Yamaki, H. Hara, T. Watanabe, S. J. Denholme, M. Fujioka, H. Okazaki, T. Ozaki, O. Miura, T. Yamaguchi, H. Takeya, and Y. Takano, arXiv:1311.4267 [10] R. Jha and V. P. S. Awana, arXiv:1401.4811 [11] H. Usui, K. Suzuki, and K. Kuroki, Phys. Rev. B 86, 220501(R) (2012). [12] X. G. Wan, H. C. Ding, S. Y. Savrasov, and C. G. Duan, Phys. Rev. B 87, 115124 (2013). [13] B. Li, Z. W. Xing, and G. Q. Huang, Europhys. Lett. 101, 47002 (2013). [14] T. Yildirim, Phys. Rev. B 87, 020506(R) (2013). [15] T. Zhou and Z. D. Wang, J. Supercond. Novel Magn. 26, 2735 (2013). [16] G. B. Martins, A. Moreo, and E. Dagotto, Phys. Rev. B 87, 081102(R) (2013). [17] Y. Yang, W. S. Wang, Y. Y. Xiang, Z. Z. Li, and Q. H. Wang, Phys. Rev. B 88, 094519 (2013). [18] Y. Liang, X. X. Wu, W. F. Tsai, and J. P. Hu, arXiv:1211.5435 [19] G. Lamura, T. Shiroka, P. Bonfa, S. Sanna, R. De Renzi, C. Baines, H. Luetkens, J. Kajitani, Y. Mizuguchi, O. Miura, K. Deguchi, S. Demura, Y. Takano, and M. Putti, Phys. Rev. B 88, 180509(R) (2013). [20] Shruti, P. Srivastava, and S. Patnaik, J. Phys.: Condens. Matter 25, 339601 (2013). [21] J. Lee, M. B. Stone, A. Huq, T. Yildirim, G. Ehlers, Y. Mizuguchi, O. Miura, Y. Takano, K. Deguchi, S. Demura, and S. H. Lee, Phys. Rev. B 87, 205134 (2013). [22] S. Li, H. Yang, D. Fang, Z. Wang, J. Tao, X. Ding, and H. H. Wen, Sci. China-Phys. Mech. Astron. 56, 2019 (2013). [23] J. Z. Liu, D. L. Fang, Z. Y. Wang, J. Xing, Z. Y. Du, X. Y. Zhu, H. Yang, and H. H. Wen, arXiv:1310.0377 [24] X. B. Wang and N. L. Wang (unpublished) [25] S. H¨ufner, Photoelectron Spectroscopy: Principles and Application (Springer-Verlag, New York, 1995). [26] In the calculation, ∆k is defined to be (0, 0, 2π/c). [27] H. Takatsu, Y. Mizuguchi, H. Izawa, O. Miura, and H. Kadowaki, J. Phys. Soc. Jpn. 81, 125002 (2012). [28] R. Jha, A. Kumar, S. K. Singh, and V. P. S. Awana, J. Appl. Phys. 113, 056102 (2013). [29] D. Yazici, K. Huang, B. D. White, A. H. Chang, A. J. Friedman, M. B. Maple, Philos. Mag. 93, 673 (2013). [30] S. de Jong, Y. Huang, I. Santoso, F. Massee, R. Follath, O. Schwarzkopf, L. Patthey, M. Shi, and M. S. Golden, Phys. Rev. B 76, 235117 (2007). [31] Z. Sun, J. F. Douglas, A. V. Fedorov, Y. D. Chuang, H. Zheng, J. F. Mitchell, and D. S. Dessau, Nature Phys. 3, 248 (2007). [32] N. Mannella, W. L. Yang, X. J. Zhou, H. Zheng, J. F. Mitchell, J. Zaanen, T. P. Devereaus, N. Nagaosa, Z. Hussain, and Z. X. Shen, Nature 438, 474 (2005). [33] N. Mannella, W. L. Yang, K. Tanaka, X. J. Zhou, H. Zheng, J. F. Mitchell, J. Zaanen, T. P. Devereaux, N. Nagaosa, Z. Hussain, and Z. X. Shen, Phys. Rev. B 76, 233102 (2007). [34] S. Raj, D. Hashimoto, H. Matsui, S. Souma, T. Sato, T. Takahashi, D.",inline_phrase,"In summary,",19526.0,,4977.0,4977.0,903.0
